	Word	-	Freq
	choose	-	205
	orbit	-	205
	anything	-	204
	combat	-	204
	balls	-	204
	phrase	-	204
	label	-	204
	alternate	-	204
	parallel	-	204
	perform	-	204
	pop	-	203
	pay	-	203
	nih	-	203
	atom	-	203
	actors	-	203
	technical	-	203
	observed	-	203
	factors	-	203
	mountain	-	203
	settled	-	203
	improved	-	203
	foot	-	203
	protein	-	202
	chemistry	-	202
	plague	-	202
	module	-	202
	nat	-	202
	legend	-	202
	neither	-	202
	node	-	202
	discovery	-	202
	converted	-	201
	ends	-	201
	weeks	-	201
	entry	-	201
	needs	-	201
	expensive	-	201
	phase	-	201
	5th	-	201
	college	-	201
	institutions	-	201
	atheism	-	200
	captured	-	200
	describes	-	200
	oldest	-	200
	ran	-	200
	correct	-	200
	rowspan	-	200
	kings	-	200
	mk	-	200
	am	-	200
	showing	-	199
	controversial	-	199
	magnitude	-	199
	collapse	-	199
	twice	-	199
	address	-	199
	criticism	-	199
	theme	-	199
	formula	-	199
	skin	-	198
	shared	-	198
	string	-	198
	pos	-	198
	card	-	198
	compounds	-	198
	normally	-	198
	domain	-	198
	manner	-	198
	stands	-	198
	identity	-	198
	leaves	-	197
	recording	-	197
	degrees	-	197
	strategy	-	197
	walls	-	197
	controlled	-	197
	whereas	-	197
	mixed	-	196
	channel	-	196
	factor	-	196
	widespread	-	196
	traditionally	-	196
	impossible	-	196
	flow	-	196
	exception	-	195
	planned	-	195
	care	-	195
	workers	-	195
	unable	-	195
	movies	-	195
	na	-	195
	principles	-	194
	exchange	-	194
	pilot	-	194
	concentration	-	194
	vary	-	194
	hole	-	194
	existed	-	194
	beliefs	-	194
	regard	-	194
	protect	-	193
	represents	-	193
	partly	-	193
	producing	-	193
	spirit	-	193
	agreed	-	193
	aid	-	193
	authors	-	193
	indeed	-	193
	organizations	-	193
	creating	-	193
	hundred	-	193
	break	-	193
	influential	-	192
	colony	-	192
	reality	-	192
	count	-	192
	manager	-	192
	stand	-	192
	linear	-	192
	secret	-	192
	provinces	-	192
	causing	-	191
	involves	-	191
	designs	-	191
	apparently	-	191
	stock	-	191
	weapon	-	191
	really	-	191
	meet	-	191
	frequency	-	190
	basketball	-	190
	sales	-	190
	towns	-	190
	stable	-	190
	chance	-	190
	satellite	-	189
	understood	-	189
	aluminium	-	189
	learning	-	189
	extreme	-	189
	one's	-	189
	ultimately	-	189
	want	-	189
	bit	-	189
	stone	-	189
	issued	-	189
	warfare	-	189
	persons	-	188
	visit	-	188
	coming	-	188
	quantum	-	188
	acquired	-	188
	poem	-	188
	hot	-	188
	hop	-	188
	des	-	188
	components	-	187
	administrative	-	187
	advantage	-	187
	sought	-	187
	wind	-	187
	instruments	-	187
	agricultural	-	187
	gallery	-	187
	opposite	-	187
	symbols	-	187
	houses	-	187
	so-called	-	187
	listed	-	187
	seem	-	186
	novels	-	186
	bases	-	186
	caption	-	186
	assembly	-	186
	meeting	-	186
	carrying	-	186
	detail	-	186
	cards	-	186
	finished	-	186
	treated	-	186
	strongly	-	186
	fine	-	185
	dominant	-	185
	suggests	-	185
	vehicles	-	185
	limit	-	185
	railway	-	185
	successor	-	185
	font-size	-	185
	compound	-	185
	graphics	-	185
	governments	-	185
	percentage	-	185
	generation	-	184
	background-color	-	184
	reputation	-	184
	algebraic	-	184
	missiles	-	184
	cold	-	184
	computing	-	184
	drawn	-	184
	pieces	-	184
	attributed	-	184
	height	-	184
	conventional	-	184
	cancer	-	184
	setting	-	184
	destruction	-	183
	detailed	-	183
	origins	-	183
	opinion	-	183
	vast	-	183
	interpretation	-	183
	thing	-	183
	doing	-	183
	strike	-	182
	continent	-	182
	classic	-	182
	dedicated	-	182
	10px	-	182
	camp	-	182
	prophet	-	182
	temperatures	-	182
	practical	-	182
	verse	-	182
	defensive	-	182
	rapidly	-	182
	zero	-	181
	visible	-	181
	royal	-	181
	indicate	-	181
	cross	-	181
	organisms	-	181
	laid	-	181
	understand	-	181
	albums	-	181
	liquid	-	181
	rejected	-	181
	ice	-	181
	hip	-	181
	standing	-	181
	interests	-	181
	extra	-	181
	agriculture	-	181
	facilities	-	180
	wikitable	-	180
	core	-	180
	iron	-	180
	armed	-	180
	assault	-	180
	line-height	-	180
	successfully	-	180
	mark	-	180
	variable	-	179
	essential	-	179
	kill	-	179
	racing	-	179
	well-known	-	179
	parents	-	179
	staff	-	179
	trying	-	179
	message	-	179
	soul	-	178
	membership	-	178
	entitled	-	178
	sufficient	-	178
	safety	-	178
	composition	-	178
	16th	-	178
	reduce	-	178
	providing	-	178
	drugs	-	178
	broken	-	178
	concepts	-	178
	attached	-	178
	acids	-	178
	brief	-	178
	determine	-	178
	battles	-	177
	significantly	-	177
	territories	-	177
	vowel	-	177
	city's	-	177
	join	-	177
	straight	-	177
	maximum	-	177
	expression	-	177
	picture	-	177
	necessarily	-	177
	dispute	-	177
	movements	-	177
	18th	-	176
	consumption	-	176
	voting	-	176
	battleship	-	176
	hits	-	176
	pattern	-	176
	concerning	-	175
	birds	-	175
	vertical-align	-	175
	draw	-	175
	wing	-	175
	heard	-	175
	ga	-	175
	invented	-	174
	teaching	-	174
	rail	-	174
	electrical	-	174
	signs	-	174
	capture	-	174
	liberal	-	174
	bar	-	174
	equation	-	174
	managed	-	174
	historian	-	174
	supporters	-	174
	secondary	-	174
	viewed	-	174
	moon	-	174
	treaty	-	174
	dominated	-	173
	rarely	-	173
	intellectual	-	173
	imdb	-	173
	someone	-	173
	calls	-	173
	don't	-	173
	remove	-	173
	vs	-	173
	proof	-	172
	aspects	-	172
	editor	-	172
	amino	-	172
	bus	-	172
	processing	-	172
	review	-	172
	arrived	-	172
	acting	-	172
	brand	-	172
	overall	-	172
	query	-	172
	step	-	172
	daily	-	171
	severe	-	171
	amounts	-	171
	organized	-	171
	angels	-	171
	smallbr	-	171
	contributed	-	171
	gradually	-	171
	genre	-	171
	taught	-	171
	let	-	171
	piece	-	171
	ast	-	171
	translations	-	171
	sister	-	171
	infantry	-	171
	mile	-	171
	palace	-	170
	questions	-	170
	mountains	-	170
	merely	-	170
	stm	-	170
	fly	-	170
	episodes	-	170
	apply	-	170
	machines	-	170
	minister	-	170
	prime	-	169
	ideal	-	169
	moment	-	169
	rates	-	169
	twelve	-	169
	painter	-	169
	substantial	-	169
	learn	-	169
	developing	-	169
	re	-	169
	feel	-	168
	transfer	-	168
	copyright	-	168
	decline	-	168
	cultures	-	168
	nearby	-	168
	bands	-	168
	sin	-	168
	philosophical	-	168
	fifth	-	168
	dry	-	168
	shell	-	168
	fictional	-	168
	shortly	-	168
	physicist	-	168
	rk	-	168
	lv	-	168
	span	-	167
	interview	-	167
	currency	-	167
	train	-	167
	week	-	167
	musicians	-	167
	cgi	-	167
	component	-	167
	hence	-	167
	canon	-	167
	incorporated	-	167
	piercing	-	167
	escape	-	167
	anarchism	-	167
	sort	-	166
	reform	-	166
	meters	-	166
	unless	-	166
	environmental	-	166
	foundation	-	166
	appeal	-	166
	bad	-	166
	candidates	-	166
	authorities	-	166
	continuous	-	166
	identical	-	166
	forming	-	166
	descendants	-	166
	achieve	-	166
	tl	-	166
	essentially	-	165
	ethics	-	165
	pitch	-	165
	civilization	-	165
	cricket	-	165
	lot	-	165
	weak	-	165
	processes	-	165
	affairs	-	165
	6th	-	165
	error	-	165
	evolved	-	165
	leads	-	165
	naval	-	164
	owned	-	164
	architect	-	164
	ratio	-	164
	citation	-	164
	separated	-	164
	fundamental	-	164
	folk	-	164
	slow	-	163
	recognition	-	163
	truth	-	163
	trust	-	163
	officials	-	163
	try	-	163
	input	-	163
	geometry	-	163
	footballer	-	163
	molecules	-	163
	aviation	-	163
	concerned	-	163
	permanent	-	163
	classified	-	163
	talk	-	163
	spring	-	163
	owner	-	162
	enter	-	162
	constitution	-	162
	drink	-	162
	violence	-	162
	blockquote	-	162
	assumed	-	162
	situated	-	162
	measures	-	162
	modified	-	162
	collected	-	161
	courts	-	161
	eyes	-	161
	descent	-	161
	nlm	-	161
	interface	-	161
	default	-	161
	husband	-	161
	visual	-	161
	suggest	-	161
	buried	-	161
	communication	-	160
	philosophers	-	160
	symptoms	-	160
	racial	-	160
	divisions	-	160
	cfm	-	160
	constellation	-	160
	false	-	160
	desire	-	160
	advance	-	160
	rivers	-	160
	squad	-	159
	selection	-	159
	atmosphere	-	159
	molecule	-	159
	websites	-	159
	classification	-	159
	estimate	-	159
	slavery	-	159
	balance	-	159
	pronounced	-	159
	coach	-	159
	demand	-	159
	documents	-	159
	absinthe	-	158
	automobile	-	158
	tells	-	158
	indigenous	-	158
	pure	-	158
	cast	-	158
	periods	-	158
	grounds	-	158
	inner	-	158
	favor	-	158
	tennis	-	158
	beauty	-	158
	bipolar	-	158
	audience	-	158
	cable	-	158
	save	-	157
	historic	-	157
	amongst	-	157
	revealed	-	157
	conducted	-	157
	job	-	157
	cia	-	157
	pain	-	157
	committed	-	157
	steel	-	157
	founding	-	157
	linked	-	157
	passing	-	157
	preferred	-	157
	spectrum	-	157
	le	-	157
	carriers	-	157
	cycle	-	156
	easy	-	156
	phenomenon	-	156
	offers	-	156
	selected	-	156
	dating	-	156
	constructed	-	156
	jazz	-	156
	exactly	-	156
	losing	-	156
	abstract	-	156
	dangerous	-	155
	street	-	155
	frequent	-	155
	colour	-	155
	ogg	-	155
	beings	-	155
	organic	-	155
	bears	-	155
	mode	-	155
	winner	-	155
	explanation	-	154
	substance	-	154
	patients	-	154
	universal	-	154
	cgi-bin	-	154
	fit	-	154
	representation	-	154
	adding	-	154
	corresponding	-	154
	abandoned	-	154
	store	-	154
	selling	-	154
	practices	-	154
	float	-	154
	variations	-	153
	tribe	-	153
	experienced	-	153
	publication	-	153
	disambiguation	-	153
	soldier	-	153
	onto	-	153
	thousand	-	153
	biography	-	153
	flat	-	152
	implementation	-	152
	styles	-	152
	accompanied	-	152
	commander	-	152
	17th	-	152
	radical	-	152
	alliance	-	152
	ammonia	-	152
	cited	-	152
	mouth	-	152
	pitcher	-	152
	retired	-	152
	statue	-	152
	wealth	-	152
	assassination	-	152
	occupation	-	152
	broke	-	152
	ncbi	-	152
	engines	-	152
	apart	-	152
	perceived	-	152
	lyrics	-	151
	appropriate	-	151
	fear	-	151
	particles	-	151
	eye	-	151
	illegal	-	151
	consonant	-	151
	hero	-	151
	logical	-	151
	depression	-	150
	alcoholic	-	150
	effectively	-	150
	crime	-	150
	anime	-	150
	lists	-	150
	weather	-	150
	aspect	-	150
	citizen	-	150
	scn	-	150
	solar	-	150
	calling	-	150
	seconds	-	150
	bird	-	150
	items	-	150
	copper	-	150
	attacked	-	150
	characteristic	-	150
	spacecraft	-	150
	minority	-	150
	serving	-	149
	unlike	-	149
	fcgi	-	149
	superior	-	149
	cavalry	-	149
	disambig	-	149
	seasons	-	149
	armies	-	149
	files	-	149
	prepared	-	149
	lay	-	149
	variant	-	149
	interesting	-	149
	originated	-	149
	vision	-	149
	judge	-	149
	ch	-	149
	honor	-	148
	legislation	-	148
	operated	-	148
	hundreds	-	148
	electronic	-	148
	cue	-	148
	learned	-	148
	license	-	148
	depicted	-	148
	afterwards	-	148
	citizenship	-	148
	plate	-	147
	medieval	-	147
	youth	-	147
	edited	-	147
	agents	-	147
	electrons	-	147
	revolution	-	147
	flying	-	147
	establishment	-	147
	beads	-	147
	artillery	-	147
	districts	-	147
	master	-	147
	threat	-	147
	storage	-	146
	distinguished	-	146
	changing	-	146
	arguments	-	146
	conversion	-	146
	possibility	-	146
	tools	-	146
	routes	-	146
	consisting	-	146
	closer	-	145
	possession	-	145
	faster	-	145
	rain	-	145
	ruler	-	145
	association	-	145
	experiment	-	145
	siege	-	145
	maintained	-	145
	arrangement	-	145
	labor	-	145
	capita	-	145
	circumstances	-	144
	agent	-	144
	rapid	-	144
	poetry	-	144
	min	-	144
	medium	-	144
	branches	-	144
	transportation	-	144
	matters	-	144
	bishops	-	144
	beta	-	144
	opponent	-	144
	formally	-	144
	circle	-	144
	filled	-	144
	officers	-	144
	ic	-	144
	ocean	-	143
	print	-	143
	engaged	-	143
	celebrated	-	143
	mention	-	143
	unusual	-	143
	absence	-	143
	mainstream	-	143
	opponents	-	143
	younger	-	143
	emerged	-	143
	difficulty	-	143
	visited	-	143
	fled	-	142
	country's	-	142
	clock	-	142
	murder	-	142
	illness	-	142
	slaves	-	142
	teacher	-	142
	wild	-	142
	beautiful	-	142
	path	-	142
	surrounded	-	142
	executed	-	142
	operate	-	142
	affected	-	142
	fairly	-	142
	brown	-	142
	extension	-	142
	variation	-	141
	margin	-	141
	roles	-	141
	alleged	-	141
	wood	-	141
	plot	-	141
	boy	-	141
	array	-	141
	economics	-	141
	wings	-	141
	costs	-	141
	moves	-	141
	virtually	-	141
	broad	-	141
	keyboard	-	141
	award	-	141
	begun	-	141
	tone	-	141
	evil	-	140
	battleships	-	140
	astrology	-	140
	del	-	140
	involving	-	140
	crisis	-	140
	studio	-	140
	dollar	-	140
	universities	-	140
	exact	-	140
	academic	-	139
	benefit	-	139
	fair	-	139
	matches	-	139
	ranks	-	139
	elsewhere	-	139
	narrow	-	139
	solutions	-	139
	tropical	-	139
	fashion	-	139
	axis	-	139
	societies	-	139
	covers	-	139
	referring	-	139
	spelling	-	139
	maps	-	139
	dropped	-	138
	particle	-	138
	tea	-	138
	scored	-	138
	latest	-	138
	artificial	-	138
	molecular	-	138
	measured	-	138
	entrez	-	138
	parliament	-	138
	increases	-	138
	1920s	-	138
	soil	-	137
	printed	-	137
	sounds	-	137
	minimum	-	137
	post	-	137
	protected	-	137
	ago	-	137
	locations	-	137
	themes	-	137
	literally	-	136
	prove	-	136
	else	-	136
	certainly	-	136
	reactions	-	136
	decade	-	136
	calendar	-	136
	races	-	136
	requirements	-	136
	residents	-	136
	varies	-	136
	enemies	-	136
	anchor	-	136
	topic	-	136
	supposed	-	136
	transition	-	136
	claiming	-	136
	1930s	-	136
	flew	-	136
	agree	-	135
	painting	-	135
	sun	-	135
	wine	-	135
	english	-	135
	divine	-	135
	cmd	-	135
	reaching	-	135
	alt	-	135
	rocket	-	135
	icon	-	135
	confusion	-	135
	priest	-	135
	mechanism	-	135
	explained	-	135
	representing	-	135
	titled	-	135
	sh	-	135
	ng	-	135
	theatre	-	135
	conquered	-	134
	clubs	-	134
	headquarters	-	134
	mechanical	-	134
	telephone	-	134
	isolated	-	134
	sky	-	134
	processor	-	134
	seemed	-	134
	ordinary	-	134
	integer	-	134
	populations	-	134
	prices	-	134
	airline	-	134
	drawing	-	134
	anarchist	-	134
	preserved	-	134
	discussed	-	134
	stay	-	134
	progress	-	133
	lose	-	133
	replacement	-	133
	conservative	-	133
	executive	-	133
	grown	-	133
	followers	-	133
	amber	-	133
	bat	-	133
	arm	-	133
	it's	-	133
	bomb	-	133
	hour	-	133
	cubic	-	133
	interior	-	133
	identify	-	133
	concern	-	133
	grow	-	133
	sector	-	133
	happened	-	133
	guide	-	133
	drinking	-	133
	cuisine	-	132
	stress	-	132
	colonial	-	132
	diseases	-	132
	survived	-	132
	credited	-	132
	officer	-	132
	approval	-	132
	shift	-	132
	beat	-	132
	joint	-	132
	uids	-	132
	notation	-	132
	mental	-	132
	laureate	-	132
	regime	-	132
	flights	-	132
	occurrence	-	132
	county	-	131
	safe	-	131
	democratic	-	131
	worship	-	131
	wave	-	131
	partially	-	131
	transferred	-	131
	emphasis	-	131
	monastery	-	131
	supporting	-	131
	steps	-	131
	platform	-	131
	q	-	131
	asbestos	-	130
	seek	-	130
	focused	-	130
	struck	-	130
	bound	-	130
	strings	-	130
	motor	-	130
	global	-	130
	define	-	130
	exclusively	-	130
	correctly	-	130
	commons	-	130
	te	-	130
	replace	-	129
	renamed	-	129
	streets	-	129
	researchers	-	129
	dependent	-	129
	trading	-	129
	outer	-	129
	naturally	-	129
	colors	-	129
	thinking	-	129
	scientist	-	129
	getting	-	129
	stored	-	129
	recognize	-	129
	starring	-	129
	commentary	-	129
	facts	-	129
	opportunity	-	129
	produces	-	129
	1px	-	129
	hair	-	129
	quarter	-	129
	passenger	-	129
	suit	-	129
	algorithms	-	128
	perfect	-	128
	explain	-	128
	driven	-	128
	crown	-	128
	characterized	-	128
	briefly	-	128
	complexity	-	128
	usual	-	128
	nickname	-	128
	efficient	-	128
	brothers	-	128
	concerns	-	128
	subdivision	-	128
	males	-	128
	delivered	-	128
	chapters	-	128
	campus	-	127
	send	-	127
	budget	-	127
	operator	-	127
	comedy	-	127
	innings	-	127
	vessel	-	127
	interpreted	-	127
	criminal	-	127
	properly	-	127
	reducing	-	127
	nucleus	-	127
	pi	-	127
	patent	-	127
	binomial	-	126
	option	-	126
	autism	-	126
	restored	-	126
	resolution	-	126
	representative	-	126
	accused	-	126
	bits	-	126
	allies	-	126
	favour	-	126
	copies	-	126
	taste	-	126
	navy	-	126
	mechanics	-	126
	myth	-	126
	differ	-	126
	portrayed	-	126
	confused	-	125
	lowest	-	125
	offering	-	125
	permitted	-	125
	markets	-	125
	violent	-	125
	yards	-	125
	armour	-	125
	decay	-	125
	dog	-	125
	investment	-	125
	verb	-	125
	keeping	-	125
	extinct	-	125
	forest	-	125
	tower	-	125
	demonstrated	-	125
	destroy	-	125
	enjoyed	-	125
	distinctive	-	125
	easier	-	125
	airlines	-	125
	queen	-	125
	du	-	125
	rulers	-	124
	tissue	-	124
	rear	-	124
	grain	-	124
	bill	-	124
	circuit	-	124
	electricity	-	124
	indicated	-	124
	agosto	-	124
	desert	-	124
	ensure	-	124
	tanks	-	124
	doubt	-	124
	gene	-	124
	kinds	-	124
	animation	-	124
	amateur	-	123
	sale	-	123
	establish	-	123
	roots	-	123
	sample	-	123
	airport	-	123
	receiving	-	123
	astronomy	-	123
	longest	-	123
	testing	-	123
	industries	-	123
	15th	-	123
	attended	-	123
	copy	-	123
	phenomena	-	123
	approved	-	123
	ethical	-	123
	bone	-	123
	stood	-	123
	chart	-	123
	oc	-	123
	turning	-	123
	termed	-	122
	synthesis	-	122
	theology	-	122
	radiation	-	122
	franchise	-	122
	rural	-	122
	knew	-	122
	12th	-	122
	merged	-	122
	partner	-	122
	coastal	-	122
	layer	-	122
	gutenberg	-	122
	engineer	-	122
	wars	-	122
	forth	-	122
	concluded	-	122
	teachings	-	122
	boat	-	122
	waters	-	122
	reduction	-	122
	prison	-	122
	manufacturing	-	122
	passengers	-	122
	charged	-	122
	task	-	122
	manufacturer	-	122
	cm	-	122
	nowiki	-	122
	strategic	-	121
	inventor	-	121
	depends	-	121
	tests	-	121
	perspective	-	121
	banned	-	121
	item	-	121
	suitable	-	121
	assigned	-	121
	chose	-	121
	consistent	-	121
	survive	-	121
	tape	-	121
	slave	-	121
	organisation	-	121
	se	-	121
	ku	-	121
	vector	-	120
	familiar	-	120
	excellent	-	120
	slowly	-	120
	answer	-	120
	statements	-	120
	females	-	120
	banks	-	120
	twenty	-	120
	listing	-	120
	wear	-	120
	diverse	-	120
	d'abril	-	120
	tracks	-	120
	serves	-	120
	imperial	-	120
	restricted	-	120
	sacred	-	120
	injury	-	120
	manufacturers	-	120
	describing	-	120
	limits	-	120
	considerably	-	120
	rival	-	119
	document	-	119
	arithmetic	-	119
	everything	-	119
	newly	-	119
	offices	-	119
	residence	-	119
	encouraged	-	119
	responsibility	-	119
	batter	-	119
	singles	-	119
	ranked	-	119
	faced	-	119
	concentrated	-	119
	turns	-	119
	arranged	-	119
	charges	-	119
	variants	-	119
	sell	-	118
	salt	-	118
	adapted	-	118
	edge	-	118
	communist	-	118
	drop	-	118
	fan	-	118
	designer	-	118
	herself	-	118
	nationality	-	118
	caught	-	118
	pictures	-	118
	infection	-	118
	consumer	-	117
	improve	-	117
	suffering	-	117
	13th	-	117
	anyone	-	117
	stopped	-	117
	arose	-	117
	ready	-	117
	mobile	-	117
	exile	-	117
	looking	-	117
	tell	-	117
	obtain	-	117
	borders	-	117
	retained	-	116
	experiments	-	116
	driver	-	116
	anthem	-	116
	biggest	-	116
	poverty	-	116
	bible	-	116
	comparison	-	116
	fired	-	116
	cult	-	116
	hunting	-	116
	boundaries	-	116
	park	-	116
	relationships	-	116
	incident	-	116
	worth	-	116
	codes	-	116
	aspartame	-	116
	narrative	-	116
	entrance	-	116
	solo	-	115
	muscle	-	115
	decisions	-	115
	skill	-	115
	gravity	-	115
	historically	-	115
	volumes	-	115
	personnel	-	115
	credit	-	115
	institution	-	115
	median	-	115
	voters	-	115
	velocity	-	115
	bought	-	115
	defend	-	115
	archaeological	-	115
	finding	-	115
	everyone	-	115
	planning	-	115
	proteins	-	115
	purchase	-	115
	alchemy	-	114
	festival	-	114
	express	-	114
	wrong	-	114
	duty	-	114
	scholar	-	114
	varieties	-	114
	publicly	-	114
	looked	-	114
	wins	-	114
	surviving	-	114
	jsp	-	114
	performing	-	114
	downtown	-	114
	wikipedia	-	114
	doesn't	-	114
	millions	-	114
	hypothesis	-	114
	axiom	-	114
	ranges	-	114
	obvious	-	114
	awards	-	114
	ammunition	-	114
	involve	-	114
	chemist	-	114
	profile	-	113
	opera	-	113
	didn't	-	113
	11th	-	113
	pronunciation	-	113
	adjacent	-	113
	strip	-	113
	contributions	-	113
	curve	-	113
	disorders	-	113
	freight	-	113
	inches	-	113
	repeated	-	113
	archives	-	113
	ad	-	113
	ruling	-	112
	earned	-	112
	fame	-	112
	journey	-	112
	fresh	-	112
	inspiration	-	112
	separation	-	112
	confirmed	-	112
	drew	-	112
	distributed	-	112
	purchased	-	112
	ports	-	112
	saved	-	112
	disputed	-	112
	categories	-	112
	monarchs	-	112
	winners	-	112
	addiction	-	112
	transmission	-	112
	influences	-	112
	starts	-	112
	struggle	-	112
	profit	-	112
	mood	-	112
	authorlink	-	112
	request	-	112
	benefits	-	112
	teachers	-	111
	designated	-	111
	roads	-	111
	contest	-	111
	sentence	-	111
	regularly	-	111
	notion	-	111
	lie	-	111
	valley	-	111
	thumbnail	-	111
	farming	-	111
	elevation	-	111
	falls	-	111
	humanity	-	111
	arrival	-	111
	hope	-	111
	journalist	-	111
	concert	-	111
	observations	-	111
	floor	-	111
	ta	-	111
	ie	-	111
	tourism	-	111
	camera	-	110
	horse	-	110
	estimates	-	110
	wikiquote	-	110
	difficulties	-	110
	und	-	110
	covering	-	110
	coup	-	110
	mid	-	110
	patterns	-	110
	fur	-	110
	justice	-	110
	fellow	-	110
	papers	-	110
	seeing	-	110
	communications	-	110
	monks	-	110
	random	-	110
	indicates	-	110
	mixture	-	110
	interested	-	110
	recovery	-	110
	skills	-	110
	shorter	-	110
	conference	-	110
	d'	-	110
	rebellion	-	110
	declined	-	110
	batting	-	109
	rifle	-	109
	holes	-	109
	unicode	-	109
	floppy	-	109
	rational	-	109
